"id","url","key"
"00032856-12cd-46ff-b9d5-ddeaecae3c95","https://nzobisipt.niwa.co.nz/resource?r=mbis_plankton","0ed0a394-5276-433e-bf8d-09ceaaee45e9"
"a96e881a-df75-499f-9057-7a2b85604351","https://www1.usgs.gov/obis-usa/ipt/resource?r=floridakeysreefvisualcensus2000","0c9234fb-f87c-4608-8ec8-0cc8a1f93079"
"e437e667-a179-451d-87ba-96ea827dba9f","https://www1.usgs.gov/obis-usa/ipt/resource?r=vims_neamap","aedcba44-1b8c-47e0-ab48-9370e779b6e1"
"2022bab1-37b3-4c15-8de8-ba8d68c3da71","https://www1.usgs.gov/obis-usa/ipt/resource?r=tpwd_harc_texassanantoniobay_bagseine_20150202","95b694cd-e9db-4831-b6a9-0a6d433d92c1"
"1ab6f729-8cc8-4400-8a3a-080a08f42d3d","https://www1.usgs.gov/obis-usa/ipt/resource?r=floridakeysreefvisualcensus1998","04257f52-91ed-4851-905d-d5887465d363"
"a03764a6-2035-4dac-9def-0136df8936de","https://www1.usgs.gov/obis-usa/ipt/resource?r=floridakeysreefvisualcensus2003","e62db8c8-4ae7-4bbb-9401-97b279cbf126"
"e815809e-fcb5-4ee7-8edd-639aa4b4892d","http://geo.abds.is/ipt/resource?r=arcod_2007p6","59876921-fda6-4fd5-af5d-cba2a7152527"
"0b42117b-0522-44a9-baea-253fff0771a8","https://www1.usgs.gov/obis-usa/ipt/resource?r=floridakeysreefvisualcensus2005","5c02bff2-9680-4df7-b543-3682b60e6b76"
"0fe15290-30c3-4caa-a8e9-0c194ff6b84f","https://www1.usgs.gov/obis-usa/ipt/resource?r=tpwd_harc_texasmatagordabay_gillnet_20150130","b84099fa-99ac-4e11-a8da-d09add544131"
"cda0da6a-9a18-4ed9-9077-ed4ad461d9f3","https://www1.usgs.gov/obis-usa/ipt/resource?r=floridakeysreefvisualcensus1997","2a97ee62-de89-4c4e-8151-0cb2ec98ae3c"
"bff60a89-23bb-4f31-9b40-7bbf2bb19b77","http://ogc-act.csiro.au/ipt/resource?r=anmn_nrs_bgc_plankton_zooplankton_data","2e844554-d9bf-4540-8c6d-2999ad5ced21"
"e49ec110-4fc2-49a7-b409-7537312e7d52","http://ogc-act.csiro.au/ipt/resource?r=imas_rocky_reef_algal","52d51b66-5ed6-4afe-a7b5-d272ca11c3c8"
"ff4fbad2-4dc2-4eda-804c-d0e1b12eb842","https://www1.usgs.gov/obis-usa/ipt/resource?r=tpwd_harc_texaslowerlagunamadre_bagseine_20150130","836204c6-f8ca-49f3-be9a-afbae64ae72c"
"72f57b21-edca-48c8-a55e-b4fce78ac746","https://www1.usgs.gov/obis-usa/ipt/resource?r=drytortugasreefvisualcensus2000","076bbcbe-6c76-4c7c-8835-6dd346ef387a"
"dc9c4c41-ec01-422f-9770-fb2061570142","http://ogc-act.csiro.au/ipt/resource?r=seabird_atlas_southeast_australia","8c748691-6253-43fc-a851-86da40fa0021"
"7238ea93-4e76-463a-82c7-e063157e05a7","https://www1.usgs.gov/obis-usa/ipt/resource?r=fk1999","03837eb5-6905-420d-b3c6-95938753ace7"
"36693923-2abf-4237-8154-8016f32844a0","https://www1.usgs.gov/obis-usa/ipt/resource?r=pifsc_spc_fish_pacific","1510ce8d-3184-48db-bc38-592328868181"
"ddc5a74e-79b0-4ed7-a8de-ceed75bc341e","https://www1.usgs.gov/obis-usa/ipt/resource?r=tpwd_harc_texascorpuschristie_bagseine_20150130","94a6bf19-40a2-4689-ab0e-53edb30b9d36"
"49743994-7d38-41ed-a91f-0674bbb182c7","https://www1.usgs.gov/obis-usa/ipt/resource?r=drytortugasreefvisualcensus1999","70f49e1a-f362-45be-9b6b-c45658d0efbf"
"2ecb5b5d-bb72-4a69-955c-6477ec86522f","https://www1.usgs.gov/obis-usa/ipt/resource?r=tpwd_harc_texassanantoniobay_gillnet_20150202","d0351e80-ae78-46ea-8601-8c458282ae73"
"9b1a023a-219c-4280-9802-1c7896803570","https://ipt.biodiversity.aq/resource?r=baso_porifera","bb54104f-3883-443b-b4fa-c43c6194d8d6"
"04017518-c9c6-4801-a1c9-8019618c9b0d","https://www1.usgs.gov/obis-usa/ipt/resource?r=tpwd_harc_texasupperlagunamadre_bagseine_20150202","9dc24de5-be12-44f9-ab75-c4b62492e8da"
"2be28ad4-42ca-4371-b8c6-37f684aca258","https://www1.usgs.gov/obis-usa/ipt/resource?r=tpwd_harc_texasaransasbay_gillnet_20150130","a6e35034-fca7-457f-888b-e6d97030dee5"
"ea759464-5a9d-4b8c-83ce-858e57240d6e","https://www1.usgs.gov/obis-usa/ipt/resource?r=vims_chesmmap","aa1d8785-b68f-4000-8b5c-f3545b3132bc"
"415fc669-4d0a-4b31-8658-bd16c8f08293","https://www1.usgs.gov/obis-usa/ipt/resource?r=floridakeysreefvisualcensus1995","2d633622-d522-4c0d-93ae-a3940df3bbe7"
"760ec53d-ee7d-4bf9-a575-fb1bc3bf697b","http://ogc-act.csiro.au/ipt/resource?r=imas_rocky_reef_invertebrates","2d38cdfd-8d55-4154-8670-85c1bf9fa39e"
"19119a0f-92f3-4662-85c5-30f8472067cf","http://geo.abds.is/ipt/resource?r=asti_marine","403fabe5-b960-4dc3-9e13-32f479a0b798"
"486e05c5-ad55-4273-956d-5acc1b3f3922","https://www1.usgs.gov/obis-usa/ipt/resource?r=tpwd_harc_texascorpuschristibay_gillnet_20150130","420ab020-3d83-4787-8f3d-f83ebb0e6ded"
"9b38b0d6-7f0a-4a73-b492-746619b6de2d","https://www1.usgs.gov/obis-usa/ipt/resource?r=tpwd_harc_texaslowerlagunamadre_gillnet_20150130","ab8c6591-2993-4bc5-85a4-1d106897b036"
"8f4a1a8f-d7d1-4566-95f3-babcf1bbd8d9","https://www1.usgs.gov/obis-usa/ipt/resource?r=floridakeysreefvisualcensus2004","c67df85a-9a3d-4b93-9625-d1f4b1e2d6f2"
"9d699bfd-d73a-4b55-b113-6c0a8551f481","http://ogc-act.csiro.au/ipt/resource?r=imos_auscpr_phyto","29b28617-c91c-4bc9-b3aa-c97960a8b5c8"
"47c0ed62-9a73-4bdc-a154-e53b788a9534","https://www1.usgs.gov/obis-usa/ipt/resource?r=tpwd_harc_texaslowerlagunamadre_trawl_20150130","99cac79f-b9bf-42e5-88bd-68c30a595437"
"685de728-3eb8-4b31-8bfd-40035bb8aa4d","http://ogc-act.csiro.au/ipt/resource?r=csiro_jbmes","10710e0f-205f-46d4-b1f3-1a92bd21a4f3"
"890296ce-bf63-4656-b8de-dc80d5680c53","https://www1.usgs.gov/obis-usa/ipt/resource?r=tpwd_harc_texasupperlagunamadre_gillnet_20150202","9e82c117-54f1-4750-a029-2dacc9ef5158"
"a145f369-b272-46f7-86bc-08412b1ee927","http://geo.abds.is/ipt/resource?r=rb_zoo","5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c"
"566386e9-9494-40a1-a3a0-63233c208fee","http://ogc-act.csiro.au/ipt/resource?r=imas_rocky_reef_fish","390dcccc-4ee1-4ee1-8607-3e4f584bcccb"
"9d629feb-ba03-4a83-908c-794d94d30531","https://www1.usgs.gov/obis-usa/ipt/resource?r=ogl_msc_northeasternuniversity","968dfa3e-3614-4bab-a3b5-e9209bdd6078"
"b545eb74-b139-40ad-96ce-3e9d07d2fd25","http://ogc-act.csiro.au/ipt/resource?r=aims_gbr_octocorals","d9ebe5c6-0295-487b-8c26-3f2ff626fce3"
"585d686c-b216-4343-b548-ddc7a9286487","https://www1.usgs.gov/obis-usa/ipt/resource?r=usgs_waterquality_sanfranciscobay_phytoplankton_1992_2014","3c89212d-104e-43ef-913a-bc71592551ff"
"3ab72305-4c52-443f-9cbe-d83c7b947807","https://www1.usgs.gov/obis-usa/ipt/resource?r=tpwd_harc_upperlagunamadre_trawl_20150202","cc7cd3f8-1ff5-4273-ad34-f89351392925"
"3cd94a39-6a58-4f0e-9c74-e044e7a0e737","http://geo.abds.is/ipt/resource?r=arc_2009p6","6ee7cc49-13fc-4cc3-b6d1-ab3e50903ec4"
"3e3924b8-8754-433d-8e52-01842d8f04b6","https://www1.usgs.gov/obis-usa/ipt/resource?r=tpwd_harc_texassabinelake_baytrawl_20150202","b902eee0-ecf4-4269-8af0-0e67d753b89a"
"8cb3a754-1d96-4b48-87f2-05468b9b3aae","http://ogc-act.csiro.au/ipt/resource?r=csiro_bottom_trawls_1898_1996","1217d9ba-4be1-4965-ab8d-c2d866eef2b3"
"fa51d189-02f1-4b88-b33a-c10442e70c51","http://ogc-act.csiro.au/ipt/resource?r=csiro_sefhes","0a147ef3-8436-44a2-8f06-7820daf54d30"
"ab737464-f691-4b72-aae2-1bb70411468d","http://ogc-act.csiro.au/ipt/resource?r=anmn_nrs_bgc_plankton_phytoplankton_data","ab30baed-1f40-48c4-a37b-ae7cf9d5266f"
"b339f72f-eb69-40c5-b60c-1a37aaffdfb7","https://nzobisipt.niwa.co.nz/resource?r=mbis_nz","5e2c9b3a-9d7c-4871-af8c-144e4f40e9d2"
"6e6e2c56-c255-44b2-a7e6-00ebcb786037","https://ipt.biodiversity.aq/resource?r=sombase_southern_ocean_mollusc_database","2952a69a-c159-4e83-849f-738428d5cea6"
"08a645b0-1947-4168-b628-405cdb8e54fc","http://ogc-act.csiro.au/ipt/resource?r=imas_little_penguins_derwent","438e6744-b15a-4dad-8028-2d08485dff17"
"505417d2-d322-4074-b52f-a45cdd35c399","https://www1.usgs.gov/obis-usa/ipt/resource?r=floridakeysreefvisualcensus1996","7606f22a-2121-4853-b3ab-2e693c6790dd"
"7b32d3ea-a8ad-455c-b1e8-b22a34ca17fd","http://geo.abds.is/ipt/resource?r=arcod_2007p5","0e1d85a0-b480-40c6-a4a1-65193806b424"
"2f6a4224-c273-4cad-bd53-db81f1fbd251","https://www1.usgs.gov/obis-usa/ipt/resource?r=floridakeysreefvisualcensus1994","54ecad6c-0ffe-436b-948b-fbd922c338c7"
"677c2853-1acd-4e9e-8a45-8c65937b81c9","http://ogc-act.csiro.au/ipt/resource?r=csiro_srfme_algal_biomass","2754fff5-18b1-4706-bc8c-a647f08b665b"
"c53a1d63-0ca7-4481-8607-0b2d01f9f99a","http://ogc-act.csiro.au/ipt/resource?r=csiro_fish_survey_1978_1979","e88f8fc3-043a-47fc-8e50-6cb631e5a46d"
"c7243636-85ff-4c99-8b5e-bb0a7dcb9e78","https://www1.usgs.gov/obis-usa/ipt/resource?r=tpwd_harc_sabinelakebagseine_20141030","f46c93f2-123d-4dc3-a06e-b2faecfda2ce"
"6e41986a-678c-498d-ac85-8513dfc952a9","http://geo.abds.is/ipt/resource?r=08_p6zoo","fd61e581-4db6-4fa8-8c27-79e118459f42"
"4293224b-d280-4264-ab19-30ab5f78c826","http://ogc-act.csiro.au/ipt/resource?r=csiro_fish_survey_1980","533f6552-5f60-42b0-a616-af66650d3d91"
"e200c959-d309-4d9f-8cd5-e390bbce17a7","http://ogc-act.csiro.au/ipt/resource?r=nmr_regions_seasnakes","3eba6cae-ac76-457f-a9c7-76bb7ca0e989"
"a6f8db9e-2794-4260-b7f6-66febc029002","http://ipt.vliz.be/eurobis/resource?r=bios_predvodnik_2_trawl_survey_1956_1971","29719761-2d0e-4fef-bfcb-764b20c07d40"
"f7c79248-82fa-4d8e-901c-21ddf84750fc","https://www1.usgs.gov/obis-usa/ipt/resource?r=usgs_southflorida_fian_braunblanquet","8728ca0b-4943-4dd0-8161-b9d820f06221"
"2b7d7abe-dbc7-428d-87bd-0a8c900130a0","http://geo.abds.is/ipt/resource?r=disko_fan","d7688dd5-9cd0-4de7-8873-e76b709ee082"
"00f3beba-a517-4cd5-ab24-575aa52779f9","http://ogc-act.csiro.au/ipt/resource?r=seabirds_anson","9efcb014-623f-48d5-89e4-afabb713a8fe"
"f41e98f0-f234-4888-b54e-b25abfb61ae4","http://geo.abds.is/ipt/resource?r=arc_2007f1","d97d8a15-3b12-4519-92bf-e4cf9e764514"
"a22ce686-0602-406e-a46e-6f7f3ba45cee","http://geo.abds.is/ipt/resource?r=arcod_2006p9","609f3aaf-8aaa-4cdc-9f44-369702e1bc01"
"eb5a052f-428e-4a6d-8058-3785c9356df7","http://geo.abds.is/ipt/resource?r=arctic_2008p7","dad9eb2e-7749-4c99-b6cd-2b161d6419b0"
"6e18e05f-a198-49e2-a59d-edd721f5a677","https://ipt.biodiversidad.co/sibm/resource?r=coleccionzooplanctonmixtamhnmc","5458db14-d1c8-45ac-9bf3-8cc027df3c94"
"5a39f604-b31f-49c1-acb6-e9a4f97e236f","https://www1.usgs.gov/obis-usa/ipt/resource?r=tpwd_harc_texassabinelake_gillnet_20150202","29b43457-5ebc-465c-b275-21a03cb9f148"
"49d1b62c-124a-4854-b878-b83de130eb23","https://nzobisipt.niwa.co.nz/resource?r=ipy_caml","081facf0-b768-41ad-b692-3b30a1bcbb1b"
"8fab72ab-f881-45e2-8930-91dc81c5eaf7","http://ogc-act.csiro.au/ipt/resource?r=csiro_ab_zooplankton","8102988d-73b9-4ee0-8cd5-c73e2378b5d3"
"52ccf89d-12a5-47c3-8b36-e3e9e6212c5b","http://geo.abds.is/ipt/resource?r=arcod_2006p5","6965d9f1-b8ae-46c9-8859-3189fbc1dd14"
"a28d3c22-183e-4e5e-a9ee-38240fcd4241","http://geo.abds.is/ipt/resource?r=arcod_2006p4","1d1f4137-7653-4eac-ab67-7487dae51739"
"159421b6-a764-4af1-9cc3-bc652dbeb12e","https://nzobisipt.niwa.co.nz/resource?r=terranova","f2ab6184-eff7-4069-a9bb-e4f366aeefff"
"dc590428-7a0e-4272-985e-b5ad279a245a","https://ipt.biodiversidad.co/sibm/resource?r=coleccionfitoplanctonmixtomhnmc","6a9fa73b-bc65-49ed-be8a-30955b0ef679"
"544ffde0-fa23-4185-8a05-eac1d48edbe2","http://geo.abds.is/ipt/resource?r=arcod_2006b3","6fddae5d-1ecf-4818-8a80-c56cf2494b4f"
"e9266958-784b-4d88-ac36-a1a59d215692","http://ogc-act.csiro.au/ipt/resource?r=csiro_shark_tagging_1947_1956","95e5bfce-0e65-4f60-aecf-e78b9a830449"
"19731138-8d42-44df-a06a-d99919ffb620","http://ipt.vliz.be/eurobis/resource?r=intertid_biodiv_beaches_portugal_2005_2010","484ba7d4-531e-4dc4-bc52-99a8c363fdcd"
"2d60dbdc-e801-4c66-991e-d484e8b08227","https://www1.usgs.gov/obis-usa/ipt/resource?r=ambon_fish_hauls_2015","79d089b3-cb21-4d81-924b-f1997dec5988"
"44513b57-0963-4668-a2ff-5f55c90fbc1b","http://geo.abds.is/ipt/resource?r=arcod_2007p4","11e43d34-3a92-4ed0-b735-6cb56a3169ca"
"cc7481dc-a015-46e7-98b6-2ad7374886e6","http://ogc-act.csiro.au/ipt/resource?r=csiro_orange_roughy_1987_1990","b88664ca-8b02-46c4-a6b8-80ba371e164c"
"16434578-ebf7-4bcc-a776-508ffece76de","https://www1.usgs.gov/obis-usa/ipt/resource?r=usgs_nas_nonfish","6da969ce-0833-4bb6-a4e6-5013a50eefef"
"44d02422-9ead-4392-8e0b-39aaefe2ce01","http://geo.abds.is/ipt/resource?r=arcod_2006p3","52855660-ce87-4312-9538-fefde37134b6"
"67b8bd72-5e38-43cd-90ef-46c9ee43cbde","http://ipt.vliz.be/eurobis/resource?r=macroben_redit1","36e71fad-810e-4eb2-8f4f-fa7eda4ed5c6"
"930000f4-81ef-421b-8884-042abdf8fbc8","http://ogc-act.csiro.au/ipt/resource?r=csiro_wa_2005","51c51934-43f1-467c-b1b5-2e1c48fdd51b"
"acb3f792-0f33-42e1-a2a8-28eb681e8cdb","http://geo.abds.is/ipt/resource?r=arc_2008b4","a9b4672d-3772-4428-a923-42e0b6e04a45"
"5ba8b2e3-d1c4-4adb-8803-36b223624ccf","http://ogc-act.csiro.au/ipt/resource?r=csiro_ab_fish","c2295938-45f9-473f-bfcc-453dfc590acf"
"6a2c5c17-40cf-444f-8fda-c78fa257116f","http://ogc-act.csiro.au/ipt/resource?r=acef_marine_turtle_nests","71e33e4e-3579-48be-bc68-996e67571072"
"f1cc24f4-7afa-49de-ab9f-0518483a6167","http://ipt.vliz.be/eurobis/resource?r=monitoring_porto_2006_2008","62e90e63-932a-4664-b0c6-5c08555fa3ca"
"3a3c43f9-eff5-47f2-ab9a-967f09a5d70d","https://www1.usgs.gov/obis-usa/ipt/resource?r=usgs_southflorida_fian_harvest_20150129","cc09f619-bd73-4e5d-8e4d-95e994f87246"
"c5b1eba6-ac0d-4a72-a6d6-580aac693cb1","http://ogc-act.csiro.au/ipt/resource?r=aodn_nt_sattag_hawksbill_gps_location_data","dab5a4c8-2dd8-48cc-8960-4be487d8995a"
"aefdfcac-74b8-42ac-88c6-ae67133ee4f3","http://geo.abds.is/ipt/resource?r=arcod_2008p10","c988d44d-e992-4653-be46-124cefa0d314"
